ftv33.atsp
0.214336;3273;
0.240706;2811;
0.218336;2811;
0.206065;2811;
0.207876;2811;
0.224137;3164;
0.237793;3164;
0.22796;3164;
0.21641;3164;
0.216685;3164;
0.217059;3055;
0.211902;3055;
0.210305;3055;
0.211421;3055;
0.215043;3209;
0.221118;3209;
0.21202;3209;
0.208233;3209;
0.206983;3209;
0.209923;3206;
0.212576;3206;
0.205808;3206;
0.208327;3206;
0.207828;3206;
0.205234;3257;
0.213479;3257;
0.207515;3257;
0.204828;3257;
0.206835;3199;
0.206597;3199;
0.209916;3199;
0.212031;3199;
0.23347;3199;
0.2546;3210;
0.284298;3210;
0.238843;3210;
0.293595;3210;
0.213542;3119;
0.256188;3119;
0.250589;3119;
0.244454;3119;
0.237684;3073;
0.205979;3073;
0.204726;3073;
0.223091;3073;
0.236029;2951;
0.242829;2951;
0.209232;2951;
0.209769;2951;
0.242183;2951;
ftv33.atsp
0.208451;3253;
0.209239;3253;
0.206564;3253;
0.207696;3253;
0.209087;3098;
0.211763;3098;
0.225703;3098;
0.274234;3098;
0.215895;3107;
0.281064;3107;
0.269945;3107;
0.25523;3107;
0.248372;3172;
0.22494;3172;
0.216808;3172;
0.228592;3172;
0.22136;3172;
0.217898;3130;
0.213714;3130;
0.213325;3130;
0.238724;3130;
0.281739;3131;
0.261852;3131;
0.246638;3131;
0.276605;3131;
0.232198;3333;
0.277953;3333;
0.220859;3333;
0.220443;3333;
0.224108;3013;
0.229799;3013;
0.212114;3013;
0.236217;3013;
0.206924;3195;
0.206918;3195;
0.20737;3195;
0.207507;3195;
0.20637;3195;
0.205432;3214;
0.208738;3214;
0.206814;3214;
0.208508;3214;
0.207352;3214;
0.205085;3030;
0.208204;3030;
0.207314;3030;
0.207754;3030;
0.205266;3175;
0.209309;3175;
0.207824;3175;
ftv33.atsp
0.244622;1225;
0.245509;1225;
0.245096;1282;
0.241244;1282;
0.243439;1282;
0.238507;1282;
0.241686;1245;
0.245074;1245;
0.239505;1245;
0.242278;1245;
0.238519;1275;
0.238355;1275;
0.242347;1275;
0.242454;1275;
0.242326;1225;
0.242234;1225;
0.242629;1225;
0.238925;1225;
0.244266;1275;
0.243475;1275;
0.24377;1275;
0.241016;1275;
0.275954;1323;
0.272168;1323;
0.244671;1323;
0.241475;1323;
0.242775;1275;
0.24245;1275;
0.238294;1275;
0.238251;1275;
0.241312;1285;
0.241773;1285;
0.259581;1285;
0.274087;1285;
0.248426;1267;
0.255491;1267;
0.252079;1267;
0.264614;1267;
0.257557;1281;
0.24099;1281;
0.243286;1281;
0.240516;1281;
0.238672;1267;
0.24427;1267;
0.240241;1267;
0.258579;1267;
0.271391;1281;
0.260184;1281;
0.271759;1281;
0.264745;1281;
ftv33.atsp
0.33302;1255;
0.358186;1255;
0.366759;1255;
0.266483;1310;
0.375962;1310;
0.272197;1310;
0.247142;1225;
0.275208;1225;
0.292733;1225;
0.256631;1255;
0.298514;1255;
0.302214;1255;
0.284315;1255;
0.314707;1255;
0.300261;1255;
0.278012;1255;
0.252293;1281;
0.258233;1281;
0.246242;1281;
0.246554;1281;
0.242983;1286;
0.250557;1286;
0.259399;1286;
0.290633;1286;
0.291172;1267;
0.285147;1267;
0.251203;1267;
0.270067;1225;
0.288157;1225;
0.266819;1225;
0.27394;1225;
0.253332;1299;
0.246693;1299;
0.247599;1299;
0.267301;1299;
0.276554;1225;
0.283657;1225;
0.249411;1225;
0.288983;1225;
0.24961;1323;
0.243844;1323;
0.2419;1323;
0.243844;1225;
0.244557;1225;
0.252235;1225;
0.246333;1225;
0.267763;1282;
0.26169;1282;
0.288399;1282;
0.278419;1282;
ftv33.atsp
0.304784;1308;
0.277511;1308;
0.289511;1308;
0.248519;1286;
0.244001;1286;
0.248284;1286;
0.248422;1286;
0.245134;1283;
0.251535;1283;
0.247866;1283;
0.242141;1283;
0.244178;1225;
0.249139;1225;
0.244825;1225;
0.244473;1225;
0.249367;1297;
0.24492;1297;
0.243343;1297;
0.243191;1297;
0.242019;1255;
0.2497;1255;
0.244957;1255;
0.247356;1255;
0.242615;1315;
0.243295;1315;
0.245977;1315;
0.243196;1315;
0.242917;1297;
0.255653;1297;
0.24463;1297;
0.241881;1297;
0.244897;1297;
0.261297;1297;
0.279787;1297;
0.27273;1297;
0.340442;1297;
0.342456;1297;
0.278594;1297;
0.269746;1327;
0.340332;1327;
0.357937;1327;
0.327572;1297;
0.262981;1297;
0.243584;1297;
0.257397;1297;
0.262733;1297;
0.281789;1297;
0.279508;1297;
0.282658;1297;
0.277708;1313;
